,date,time,temp,dwpt,rhum,prcp,wdir,wspd,pres,coco
77,20190808,05:00:00,16.1,12.3,78,0.0,270.0,18.4,1013.9,3.0
78,20190808,06:00:00,16.1,12.3,78,0.0,260.0,29.5,1014.7,3.0
79,20190808,07:00:00,15.6,11.8,78,0.0,260.0,27.7,1015.1,3.0
80,20190808,08:00:00,16.1,12.3,78,0.0,260.0,22.3,1015.4,3.0
81,20190808,09:00:00,17.2,12.1,72,0.0,260.0,27.7,1016.0,3.0
82,20190808,10:00:00,18.9,12.2,65,0.0,260.0,31.7,1016.0,3.0
83,20190808,11:00:00,20.0,12.3,61,0.0,270.0,31.7,1016.1,2.0
84,20190808,12:00:00,20.6,12.3,59,0.0,270.0,25.9,1015.8,3.0
85,20190808,13:00:00,21.1,12.8,59,0.0,270.0,40.7,1015.7,3.0
86,20190808,14:00:00,21.7,11.1,51,0.0,260.0,37.1,1015.4,3.0
87,20190808,15:00:00,21.7,11.7,53,0.0,250.0,37.1,1015.5,3.0
88,20190808,16:00:00,21.1,11.7,55,0.0,270.0,44.6,1015.3,3.0
89,20190808,17:00:00,21.1,11.1,53,0.0,270.0,37.1,1015.2,2.0
90,20190808,18:00:00,21.1,11.7,55,0.0,270.0,29.5,1015.1,3.0
91,20190808,19:00:00,18.9,12.2,65,0.0,260.0,29.5,1014.7,3.0
92,20190808,20:00:00,17.8,11.6,67,0.0,260.0,29.5,1014.5,3.0
93,20190808,21:00:00,18.9,12.9,68,0.0,260.0,25.9,1014.6,3.0
94,20190808,22:00:00,17.8,13.3,75,0.0,260.0,29.5,1014.9,3.0
95,20190808,23:00:00,17.8,12.3,70,0.0,270.0,24.1,1014.6,3.0
96,20190809,00:00:00,17.8,12.3,70,0.0,250.0,13.0,1014.7,3.0
97,20190809,01:00:00,16.1,12.3,78,0.0,260.0,24.1,1013.8,3.0
98,20190809,02:00:00,16.1,12.3,78,0.0,260.0,25.9,1013.8,3.0
99,20190809,03:00:00,16.1,11.7,75,0.0,260.0,29.5,1013.2,3.0
100,20190809,04:00:00,16.1,11.1,72,0.0,260.0,27.7,1013.7,3.0
101,20190809,05:00:00,17.2,12.1,72,0.0,260.0,24.1,1013.3,3.0
102,20190809,06:00:00,16.1,12.3,78,0.0,270.0,24.1,1013.6,3.0
103,20190809,07:00:00,17.8,11.6,67,0.0,280.0,14.8,1014.4,3.0
104,20190809,08:00:00,18.9,12.2,65,0.0,270.0,18.4,1014.9,3.0
105,20190809,09:00:00,17.8,12.3,70,0.0,300.0,13.0,1014.9,3.0
106,20190809,10:00:00,21.1,10.6,51,0.0,260.0,18.4,1015.2,3.0
107,20190809,11:00:00,22.8,9.9,44,0.0,280.0,16.6,1015.5,3.0
108,20190809,12:00:00,23.3,10.0,43,0.0,260.0,25.9,1015.5,3.0
109,20190809,13:00:00,23.9,11.2,45,0.0,270.0,31.7,1015.4,3.0
110,20190809,14:00:00,23.9,12.8,50,0.0,260.0,35.3,1015.3,2.0
111,20190809,15:00:00,24.4,12.7,48,0.0,260.0,29.5,1015.0,2.0
112,20190809,16:00:00,24.4,13.9,52,0.0,280.0,27.7,1014.7,2.0
113,20190809,17:00:00,22.8,13.8,57,0.0,280.0,29.5,1014.4,3.0
114,20190809,18:00:00,22.8,14.4,59,0.0,270.0,29.5,1014.1,3.0
115,20190809,19:00:00,22.2,15.1,64,0.0,280.0,18.4,1013.8,2.0
116,20190809,20:00:00,19.4,15.7,79,0.0,270.0,22.3,1013.8,2.0
117,20190809,21:00:00,17.8,15.6,87,0.0,290.0,16.6,1013.7,3.0
118,20190809,22:00:00,18.9,15.6,81,0.0,300.0,11.2,1014.3,3.0
119,20190809,23:00:00,17.8,16.1,90,0.0,330.0,13.0,1013.9,3.0
120,20190810,00:00:00,18.9,16.1,84,0.0,310.0,11.2,1013.9,3.0
121,20190810,01:00:00,18.9,16.1,84,0.0,290.0,14.8,1013.8,3.0
122,20190810,02:00:00,17.8,15.6,87,0.0,270.0,13.0,1013.7,3.0
123,20190810,03:00:00,18.3,15.5,84,0.0,230.0,7.6,1013.6,4.0
124,20190810,04:00:00,18.9,16.1,84,0.0,320.0,13.0,1013.7,4.0
125,20190810,05:00:00,18.9,16.1,84,0.0,290.0,7.6,1013.8,3.0
126,20190810,06:00:00,18.9,15.6,81,0.0,330.0,9.4,1014.0,4.0
127,20190810,07:00:00,17.8,15.6,87,0.0,300.0,9.4,1014.4,3.0
128,20190810,08:00:00,18.9,16.1,84,0.0,320.0,5.4,1014.8,3.0
129,20190810,09:00:00,20.0,16.0,78,0.0,290.0,9.4,1015.1,3.0
130,20190810,10:00:00,21.1,16.1,73,0.0,350.0,11.2,1014.8,3.0
131,20190810,11:00:00,21.1,16.1,73,0.0,360.0,14.8,1015.2,3.0
132,20190810,12:00:00,23.9,15.7,60,0.0,280.0,25.9,1015.4,3.0
133,20190810,13:00:00,23.3,15.6,62,0.0,270.0,20.5,1015.6,3.0
134,20190810,14:00:00,24.4,15.1,56,0.0,270.0,24.1,1015.6,3.0
135,20190810,15:00:00,23.9,14.9,57,0.0,260.0,29.5,1015.5,3.0
136,20190810,16:00:00,23.3,14.0,56,0.0,270.0,29.5,1015.4,2.0
137,20190810,17:00:00,22.8,14.4,59,0.0,270.0,31.7,1015.4,2.0
138,20190810,18:00:00,20.6,14.5,68,0.0,260.0,35.3,1015.7,2.0
139,20190810,19:00:00,18.9,14.4,75,0.0,270.0,25.9,1015.9,2.0
140,20190810,20:00:00,18.3,14.4,78,0.0,260.0,37.1,1015.7,2.0
141,20190810,21:00:00,17.2,14.5,84,0.0,280.0,24.1,1016.4,2.0
142,20190810,22:00:00,17.8,14.5,81,0.0,280.0,18.4,1016.7,2.0
143,20190810,23:00:00,16.1,13.9,87,0.0,280.0,18.4,1017.1,3.0
144,20190811,00:00:00,16.7,14.0,84,0.0,270.0,22.3,1016.5,3.0
145,20190811,01:00:00,16.1,13.9,87,0.0,290.0,14.8,1017.0,3.0
146,20190811,02:00:00,16.1,13.2,83,0.0,280.0,14.8,1016.4,3.0
147,20190811,03:00:00,16.1,13.2,83,0.0,290.0,18.4,1016.5,3.0
148,20190811,04:00:00,14.4,13.3,93,0.0,300.0,13.0,1016.4,3.0
149,20190811,05:00:00,15.0,12.9,87,0.0,310.0,13.0,1016.4,3.0
150,20190811,06:00:00,14.4,13.3,93,0.0,310.0,13.0,1016.8,3.0
151,20190811,07:00:00,15.0,13.4,90,0.0,300.0,5.4,1017.2,3.0
152,20190811,08:00:00,16.1,13.2,83,0.0,320.0,0.0,1017.7,2.0
153,20190811,09:00:00,18.3,13.4,73,0.0,320.0,5.4,1017.9,2.0
154,20190811,10:00:00,18.3,14.0,76,0.0,40.0,7.6,1018.1,2.0
155,20190811,11:00:00,19.4,14.4,73,0.0,50.0,5.4,1018.1,2.0
156,20190811,12:00:00,22.2,13.3,57,0.0,40.0,5.4,1017.9,2.0
157,20190811,13:00:00,24.4,14.5,54,0.0,70.0,7.6,1017.2,2.0
158,20190811,14:00:00,27.8,13.3,41,0.0,300.0,22.3,1016.8,2.0
159,20190811,15:00:00,25.6,12.1,43,0.0,290.0,31.7,1016.5,2.0
160,20190811,16:00:00,24.4,12.4,47,0.0,280.0,38.9,1016.2,2.0
161,20190811,17:00:00,24.4,10.7,42,0.0,270.0,42.5,1015.7,2.0
162,20190811,18:00:00,22.8,11.2,48,0.0,280.0,38.9,1015.5,2.0
163,20190811,19:00:00,22.2,11.0,49,0.0,270.0,33.5,1015.6,2.0
164,20190811,20:00:00,19.4,12.2,63,0.0,270.0,33.5,1015.4,2.0
165,20190811,21:00:00,17.8,12.9,73,0.0,270.0,35.3,1015.6,2.0
166,20190811,22:00:00,18.3,12.7,70,0.0,280.0,27.7,1015.9,2.0
167,20190811,23:00:00,17.2,12.7,75,0.0,280.0,22.3,1015.6,2.0
0,20190812,00:00:00,16.7,12.8,78,0.0,280.0,18.4,1015.6,2.0
1,20190812,01:00:00,16.1,12.8,81,0.0,290.0,14.8,1015.5,2.0
2,20190812,02:00:00,16.1,12.8,81,0.0,300.0,14.8,1015.3,2.0
3,20190812,03:00:00,17.2,12.7,75,0.0,290.0,11.2,1015.1,2.0
4,20190812,04:00:00,16.7,12.8,78,0.0,290.0,11.2,1015.1,2.0
5,20190812,05:00:00,15.0,12.9,87,0.0,290.0,9.4,1015.1,2.0
6,20190812,06:00:00,15.0,12.9,87,0.0,290.0,13.0,1015.4,2.0
7,20190812,07:00:00,16.1,12.8,81,0.0,290.0,11.2,1015.9,2.0
8,20190812,08:00:00,18.9,12.9,68,0.0,300.0,7.6,1016.2,2.0
9,20190812,09:00:00,19.4,13.3,68,0.0,30.0,5.4,1016.3,2.0
10,20190812,10:00:00,21.1,13.8,63,0.0,50.0,7.6,1016.2,2.0
11,20190812,11:00:00,22.2,15.1,64,0.0,70.0,7.6,1016.1,2.0
12,20190812,12:00:00,23.3,15.6,62,0.0,50.0,7.6,1015.8,2.0
13,20190812,13:00:00,25.6,15.6,54,0.0,350.0,13.0,1015.1,2.0
14,20190812,14:00:00,29.4,12.3,35,0.0,300.0,24.1,1014.6,2.0
15,20190812,15:00:00,25.6,12.1,43,0.0,300.0,37.1,1014.6,2.0
16,20190812,16:00:00,25.0,12.2,45,0.0,270.0,40.7,1014.4,2.0
17,20190812,17:00:00,25.0,12.9,47,0.0,280.0,44.6,1013.9,2.0
18,20190812,18:00:00,22.8,12.7,53,0.0,270.0,40.7,1013.5,2.0
19,20190812,19:00:00,21.1,12.8,59,0.0,270.0,48.2,1013.5,2.0
20,20190812,20:00:00,20.0,12.7,63,0.0,270.0,42.5,1013.7,2.0
21,20190812,21:00:00,18.9,12.9,68,0.0,280.0,35.3,1014.1,2.0
22,20190812,22:00:00,17.8,12.9,73,0.0,280.0,29.5,1014.8,2.0
23,20190812,23:00:00,18.9,12.9,68,0.0,290.0,24.1,1015.0,2.0
24,20190813,00:00:00,17.8,12.9,73,0.0,290.0,22.3,1014.8,2.0
25,20190813,01:00:00,17.2,12.7,75,0.0,290.0,18.4,1014.7,2.0
26,20190813,02:00:00,16.1,12.8,81,0.0,300.0,13.0,1014.4,2.0
27,20190813,03:00:00,17.2,12.7,75,0.0,280.0,13.0,1014.1,2.0
28,20190813,04:00:00,15.6,12.7,83,0.0,280.0,11.2,1013.8,2.0
29,20190813,05:00:00,15.0,12.9,87,0.0,290.0,13.0,1014.0,2.0
30,20190813,06:00:00,14.4,12.3,87,0.0,280.0,11.2,1014.0,2.0
31,20190813,07:00:00,16.1,12.8,81,0.0,280.0,13.0,1014.5,2.0
32,20190813,08:00:00,18.9,12.9,68,0.0,300.0,5.4,1014.8,2.0
33,20190813,09:00:00,20.0,13.2,65,0.0,320.0,5.4,1015.0,2.0
34,20190813,10:00:00,21.1,13.8,63,0.0,60.0,9.4,1015.2,2.0
35,20190813,11:00:00,21.7,15.1,66,0.0,40.0,7.6,1015.5,2.0
36,20190813,12:00:00,22.8,15.6,64,0.0,40.0,9.4,1015.1,2.0
37,20190813,13:00:00,26.7,13.8,45,0.0,300.0,22.3,1014.8,2.0
38,20190813,14:00:00,26.7,13.4,44,0.0,300.0,29.5,1014.4,2.0
39,20190813,15:00:00,26.1,12.9,44,0.0,300.0,33.5,1013.9,2.0
40,20190813,16:00:00,25.6,11.7,42,0.0,300.0,35.3,1013.5,2.0
41,20190813,17:00:00,23.9,12.8,50,0.0,290.0,33.5,1013.3,2.0
42,20190813,18:00:00,23.3,12.9,52,0.0,290.0,31.7,1013.0,2.0
43,20190813,19:00:00,22.2,12.2,53,0.0,290.0,35.3,1012.7,2.0
44,20190813,20:00:00,19.4,12.2,63,0.0,290.0,29.5,1013.0,2.0
45,20190813,21:00:00,18.9,12.9,68,0.0,300.0,27.7,1013.4,2.0
46,20190813,22:00:00,18.9,12.9,68,0.0,300.0,24.1,1014.1,1.0
47,20190813,23:00:00,18.9,12.9,68,0.0,290.0,20.5,1014.2,1.0
48,20190814,00:00:00,17.8,12.9,73,0.0,290.0,16.6,1014.3,1.0
49,20190814,01:00:00,16.7,12.8,78,0.0,290.0,13.0,1014.4,1.0
50,20190814,02:00:00,16.1,12.8,81,0.0,280.0,9.4,1013.9,1.0
51,20190814,03:00:00,16.1,12.3,78,0.0,280.0,11.2,1013.8,1.0
52,20190814,04:00:00,16.7,12.2,75,0.0,280.0,9.4,1013.7,1.0
53,20190814,05:00:00,16.7,12.2,75,0.0,280.0,9.4,1013.7,2.0
54,20190814,06:00:00,16.1,12.3,78,0.0,280.0,11.2,1013.9,2.0
55,20190814,07:00:00,16.7,12.8,78,0.0,280.0,7.6,1014.3,2.0
56,20190814,08:00:00,19.4,13.3,68,0.0,310.0,5.4,1014.6,2.0
57,20190814,09:00:00,21.1,15.0,68,0.0,20.0,5.4,1014.9,2.0
58,20190814,10:00:00,22.2,15.1,64,0.0,40.0,7.6,1015.1,2.0
59,20190814,11:00:00,22.8,16.1,66,0.0,50.0,7.6,1015.0,2.0
60,20190814,12:00:00,23.9,17.2,66,0.0,20.0,11.2,1014.7,2.0
61,20190814,13:00:00,24.4,17.9,67,0.0,20.0,9.4,1014.1,2.0
62,20190814,14:00:00,30.0,14.5,39,0.0,330.0,14.8,1013.5,2.0
63,20190814,15:00:00,32.8,13.0,30,0.0,300.0,29.5,1013.2,2.0
64,20190814,16:00:00,31.1,11.5,30,0.0,300.0,33.5,1012.8,2.0
65,20190814,17:00:00,31.7,11.0,28,0.0,290.0,31.7,1012.6,2.0
66,20190814,18:00:00,30.0,10.5,30,0.0,280.0,35.3,1012.5,2.0
67,20190814,19:00:00,27.2,11.2,37,0.0,280.0,31.7,1012.6,2.0
68,20190814,20:00:00,22.8,12.1,51,0.0,300.0,24.1,1012.8,2.0
69,20190814,21:00:00,20.6,12.3,59,0.0,290.0,22.3,1013.2,2.0
70,20190814,22:00:00,20.0,12.7,63,0.0,300.0,18.4,1013.6,1.0
71,20190814,23:00:00,20.0,12.3,61,0.0,280.0,18.4,1013.7,1.0
72,20190815,00:00:00,19.4,12.9,66,0.0,290.0,14.8,1013.8,1.0
73,20190815,01:00:00,18.9,12.2,65,0.0,280.0,16.6,1013.5,1.0
74,20190815,02:00:00,17.8,12.9,73,0.0,280.0,16.6,1013.3,1.0
75,20190815,03:00:00,18.9,12.9,68,0.0,290.0,13.0,1013.2,1.0
76,20190815,04:00:00,17.2,12.7,75,0.0,280.0,16.6,1013.1,1.0
77,20190815,05:00:00,16.1,12.8,81,0.0,280.0,14.8,1013.0,1.0
78,20190815,06:00:00,16.1,12.3,78,0.0,280.0,11.2,1013.0,1.0
79,20190815,07:00:00,17.2,12.1,72,0.0,290.0,9.4,1013.4,1.0
80,20190815,08:00:00,19.4,14.0,71,0.0,290.0,5.4,1013.9,2.0
81,20190815,09:00:00,22.2,13.8,59,0.0,50.0,0.0,1013.7,2.0
82,20190815,10:00:00,22.8,14.9,61,0.0,50.0,7.6,1013.6,2.0
83,20190815,11:00:00,25.0,15.6,56,0.0,30.0,7.6,1013.5,1.0
84,20190815,12:00:00,25.0,17.2,62,0.0,30.0,9.4,1013.1,2.0
85,20190815,13:00:00,26.7,16.0,52,0.0,340.0,11.2,1012.6,2.0
86,20190815,14:00:00,27.2,16.8,53,0.0,360.0,13.0,1012.0,2.0
87,20190815,15:00:00,32.2,13.9,33,0.0,320.0,22.3,1011.4,2.0
88,20190815,16:00:00,32.2,13.4,32,0.0,290.0,22.3,1010.9,2.0
89,20190815,17:00:00,27.8,13.3,41,0.0,290.0,25.9,1010.8,2.0
90,20190815,18:00:00,27.2,13.9,44,0.0,310.0,22.3,1010.2,2.0
91,20190815,19:00:00,26.1,12.2,42,0.0,300.0,22.3,1010.1,2.0
92,20190815,20:00:00,22.8,12.1,51,0.0,290.0,20.5,1010.2,2.0
93,20190815,21:00:00,20.0,12.7,63,0.0,290.0,18.4,1010.8,2.0
94,20190815,22:00:00,19.4,12.9,66,0.0,290.0,14.8,1011.1,2.0
95,20190815,23:00:00,18.9,12.2,65,0.0,280.0,16.6,1011.0,1.0
96,20190816,00:00:00,17.8,12.3,70,0.0,280.0,14.8,1010.9,1.0
97,20190816,01:00:00,18.9,12.2,65,0.0,280.0,18.4,1010.7,1.0
98,20190816,02:00:00,18.9,12.2,65,0.0,290.0,13.0,1010.6,1.0
99,20190816,03:00:00,17.2,12.1,72,0.0,290.0,13.0,1010.2,2.0
100,20190816,04:00:00,16.7,12.2,75,0.0,280.0,13.0,1010.0,2.0
101,20190816,05:00:00,17.2,12.1,72,0.0,280.0,16.6,1010.2,1.0
102,20190816,06:00:00,16.1,12.3,78,0.0,280.0,11.2,1010.4,1.0
103,20190816,07:00:00,16.1,12.8,81,0.0,270.0,11.2,1011.0,2.0
104,20190816,08:00:00,19.4,13.3,68,0.0,320.0,0.0,1011.3,2.0
105,20190816,09:00:00,21.1,13.3,61,0.0,40.0,0.0,1011.5,2.0
106,20190816,10:00:00,22.8,14.4,59,0.0,40.0,9.4,1011.1,2.0
107,20190816,11:00:00,23.3,15.6,62,0.0,360.0,11.2,1011.1,2.0
108,20190816,12:00:00,26.1,15.5,52,0.0,360.0,11.2,1010.8,2.0
109,20190816,13:00:00,25.0,13.9,50,0.0,310.0,31.7,1010.5,2.0
110,20190816,14:00:00,26.1,13.9,47,0.0,300.0,24.1,1010.1,2.0
111,20190816,15:00:00,26.7,13.8,45,0.0,310.0,20.5,1009.7,2.0
112,20190816,16:00:00,26.1,13.9,47,0.0,300.0,22.3,1009.0,2.0
113,20190816,17:00:00,22.8,13.8,57,0.0,300.0,29.5,1009.1,2.0
114,20190816,18:00:00,21.7,13.3,59,0.0,300.0,29.5,1009.0,2.0
115,20190816,19:00:00,19.4,13.3,68,0.0,300.0,22.3,1008.9,2.0
116,20190816,20:00:00,18.9,13.3,70,0.0,300.0,20.5,1009.0,2.0
117,20190816,21:00:00,18.3,12.7,70,0.0,280.0,13.0,1009.2,2.0
118,20190816,22:00:00,17.8,12.9,73,0.0,290.0,14.8,1009.5,2.0
119,20190816,23:00:00,17.2,12.7,75,0.0,280.0,7.6,1009.5,2.0
120,20190817,00:00:00,17.8,12.9,73,0.0,270.0,7.6,1009.3,2.0
121,20190817,01:00:00,16.1,12.8,81,0.0,280.0,14.8,1009.5,2.0
122,20190817,02:00:00,18.3,12.3,68,0.0,160.0,13.0,1009.1,2.0
123,20190817,03:00:00,16.7,12.2,75,0.0,290.0,9.4,1009.0,2.0
124,20190817,04:00:00,16.1,12.3,78,0.0,230.0,0.0,1009.0,2.0
125,20190817,05:00:00,16.7,12.2,75,0.0,230.0,7.6,1009.1,2.0
126,20190817,06:00:00,17.2,12.1,72,0.0,200.0,7.6,1009.1,2.0
127,20190817,07:00:00,17.2,12.1,72,0.0,170.0,14.8,1009.7,3.0
128,20190817,08:00:00,18.3,12.3,68,0.0,160.0,11.2,1010.0,2.0
129,20190817,09:00:00,19.4,12.9,66,0.0,20.0,5.4,1010.4,2.0
130,20190817,10:00:00,21.1,13.3,61,0.0,60.0,11.2,1010.7,2.0
131,20190817,11:00:00,21.1,12.3,57,0.0,180.0,14.8,1011.1,2.0
132,20190817,12:00:00,22.8,12.7,53,0.0,180.0,20.5,1010.9,2.0
133,20190817,13:00:00,23.3,12.9,52,0.0,180.0,22.3,1010.4,2.0
134,20190817,14:00:00,22.8,11.8,50,0.0,190.0,25.9,1010.3,2.0
135,20190817,15:00:00,22.8,11.8,50,0.0,210.0,20.5,1010.1,2.0
136,20190817,16:00:00,21.7,11.7,53,0.0,240.0,24.1,1009.7,2.0
137,20190817,17:00:00,21.7,11.7,53,0.0,260.0,13.0,1009.4,2.0
138,20190817,18:00:00,20.6,11.8,57,0.0,170.0,16.6,1009.1,2.0
139,20190817,19:00:00,19.4,11.2,59,0.0,190.0,22.3,1008.7,2.0
140,20190817,20:00:00,17.8,11.6,67,0.0,190.0,11.2,1008.8,2.0
141,20190817,21:00:00,18.3,11.6,65,0.0,190.0,16.6,1009.0,2.0
142,20190817,22:00:00,18.3,12.3,68,0.0,190.0,18.4,1009.4,2.0
143,20190817,23:00:00,17.2,11.7,70,0.0,200.0,16.6,1009.6,2.0
144,20190818,00:00:00,17.2,11.7,70,0.0,180.0,13.0,1009.5,2.0
145,20190818,01:00:00,16.1,11.7,75,0.0,180.0,14.8,1009.6,2.0
146,20190818,02:00:00,16.7,11.6,72,0.0,180.0,22.3,1009.4,2.0
147,20190818,03:00:00,16.1,11.7,75,0.0,180.0,11.2,1009.4,3.0
148,20190818,04:00:00,16.1,11.7,75,0.0,180.0,11.2,1009.5,3.0
149,20190818,05:00:00,16.1,11.7,75,0.0,180.0,14.8,1009.6,2.0
150,20190818,06:00:00,16.7,11.6,72,0.0,170.0,9.4,1009.8,3.0
151,20190818,07:00:00,16.1,11.7,75,0.0,180.0,11.2,1010.3,3.0
152,20190818,08:00:00,18.3,11.6,65,0.0,170.0,16.6,1010.7,3.0
153,20190818,09:00:00,19.4,12.2,63,0.0,90.0,7.6,1011.1,3.0
154,20190818,10:00:00,19.4,12.9,66,0.0,50.0,11.2,1011.3,3.0
155,20190818,11:00:00,20.6,12.8,61,0.0,60.0,11.2,1011.9,3.0
156,20190818,12:00:00,21.1,13.3,61,0.0,90.0,11.2,1012.0,3.0
157,20190818,13:00:00,21.7,12.8,57,0.0,200.0,22.3,1012.0,2.0
158,20190818,14:00:00,22.2,12.7,55,0.0,200.0,22.3,1011.8,2.0
159,20190818,15:00:00,23.3,12.9,52,0.0,190.0,27.7,1011.4,2.0
160,20190818,16:00:00,23.3,12.9,52,0.0,210.0,29.5,1011.2,2.0
161,20190818,17:00:00,21.7,12.8,57,0.0,210.0,35.3,1011.1,2.0
162,20190818,18:00:00,19.4,12.2,63,0.0,220.0,16.6,1011.2,2.0
163,20190818,19:00:00,19.4,11.7,61,0.0,200.0,7.6,1011.0,2.0
164,20190818,20:00:00,18.3,11.6,65,0.0,210.0,11.2,1011.2,2.0
165,20190818,21:00:00,17.8,11.6,67,0.0,200.0,13.0,1011.8,2.0
166,20190818,22:00:00,16.7,11.6,72,0.0,180.0,13.0,1012.6,2.0
167,20190818,23:00:00,16.1,12.3,78,0.0,190.0,14.8,1012.9,3.0
0,20190819,00:00:00,16.7,12.2,75,0.0,210.0,11.2,1013.5,3.0
1,20190819,01:00:00,17.2,12.1,72,0.0,190.0,13.0,1013.6,3.0
2,20190819,02:00:00,17.2,12.1,72,0.0,200.0,11.2,1013.5,3.0
3,20190819,03:00:00,16.1,11.7,75,0.0,240.0,7.6,1013.8,3.0
4,20190819,04:00:00,15.0,11.8,81,0.0,220.0,13.0,1014.0,4.0
5,20190819,05:00:00,15.0,11.8,81,0.0,270.0,13.0,1014.1,3.0
6,20190819,06:00:00,16.1,12.3,78,0.0,280.0,11.2,1014.2,3.0
7,20190819,07:00:00,16.1,12.3,78,0.0,260.0,11.2,1014.6,3.0
8,20190819,08:00:00,16.7,12.2,75,0.0,270.0,9.4,1014.6,3.0
9,20190819,09:00:00,16.1,12.8,81,0.0,240.0,9.4,1015.1,3.0
10,20190819,10:00:00,17.8,12.9,73,0.0,240.0,14.8,1015.6,3.0
11,20190819,11:00:00,18.3,13.4,73,0.0,230.0,16.6,1015.8,3.0
12,20190819,12:00:00,18.9,12.9,68,0.0,230.0,22.3,1015.8,3.0
13,20190819,13:00:00,20.0,13.2,65,0.0,280.0,16.6,1015.6,3.0
14,20190819,14:00:00,21.1,13.3,61,0.0,220.0,18.4,1015.6,3.0
15,20190819,15:00:00,21.1,13.3,61,0.0,260.0,33.5,1015.6,2.0
16,20190819,16:00:00,21.7,12.8,57,0.0,260.0,29.5,1015.3,2.0
17,20190819,17:00:00,20.6,12.8,61,0.0,270.0,29.5,1015.1,2.0
18,20190819,18:00:00,20.6,12.8,61,0.0,260.0,25.9,1014.9,2.0
19,20190819,19:00:00,18.9,12.9,68,0.0,250.0,18.4,1014.3,3.0
20,20190819,20:00:00,17.8,12.9,73,0.0,270.0,24.1,1014.4,3.0
21,20190819,21:00:00,16.1,12.3,78,0.0,270.0,18.4,1014.9,3.0
22,20190819,22:00:00,16.7,12.8,78,0.0,250.0,16.6,1015.1,2.0
23,20190819,23:00:00,17.2,12.7,75,0.0,260.0,14.8,1015.1,3.0
24,20190820,00:00:00,17.2,12.7,75,0.0,260.0,20.5,1015.2,3.0
25,20190820,01:00:00,17.8,12.9,73,0.0,270.0,24.1,1015.3,3.0
26,20190820,02:00:00,18.3,12.7,70,0.0,260.0,20.5,1015.5,3.0
27,20190820,03:00:00,17.8,13.3,75,0.0,270.0,18.4,1015.4,3.0
28,20190820,04:00:00,17.8,12.9,73,0.0,270.0,16.6,1015.4,3.0
29,20190820,05:00:00,17.8,12.9,73,0.0,260.0,13.0,1015.5,3.0
30,20190820,06:00:00,16.7,12.8,78,0.0,270.0,20.5,1015.7,4.0
31,20190820,07:00:00,18.3,12.7,70,0.0,270.0,20.5,1016.3,3.0
32,20190820,08:00:00,18.3,12.7,70,0.0,280.0,14.8,1016.6,3.0
33,20190820,09:00:00,18.3,12.7,70,0.0,270.0,18.4,1017.0,3.0
34,20190820,10:00:00,18.9,12.9,68,0.0,270.0,18.4,1017.4,3.0
35,20190820,11:00:00,19.4,12.9,66,0.0,280.0,25.9,1017.5,3.0
36,20190820,12:00:00,20.0,12.7,63,0.0,270.0,29.5,1017.4,3.0
37,20190820,13:00:00,21.1,13.3,61,0.0,280.0,24.1,1017.1,2.0
38,20190820,14:00:00,21.7,12.8,57,0.0,270.0,22.3,1016.6,2.0
39,20190820,15:00:00,21.7,12.8,57,0.0,270.0,35.3,1016.2,2.0
40,20190820,16:00:00,21.1,12.8,59,0.0,280.0,35.3,1016.0,2.0
41,20190820,17:00:00,21.7,12.8,57,0.0,280.0,38.9,1015.7,2.0
42,20190820,18:00:00,19.4,12.9,66,0.0,270.0,37.1,1015.6,2.0
43,20190820,19:00:00,18.9,13.3,70,0.0,270.0,31.7,1015.3,2.0
44,20190820,20:00:00,18.9,13.3,70,0.0,270.0,29.5,1015.5,3.0
45,20190820,21:00:00,17.8,13.3,75,0.0,280.0,22.3,1015.4,2.0
46,20190820,22:00:00,17.8,13.3,75,0.0,270.0,22.3,1015.7,2.0
47,20190820,23:00:00,17.2,12.7,75,0.0,270.0,20.5,1015.7,2.0
48,20190821,00:00:00,16.1,12.3,78,0.0,290.0,16.6,1015.6,2.0
49,20190821,01:00:00,16.1,12.3,78,0.0,280.0,13.0,1015.5,3.0
50,20190821,02:00:00,16.7,12.2,75,0.0,300.0,11.2,1015.2,3.0
51,20190821,03:00:00,17.2,11.7,70,0.0,270.0,18.4,1015.1,3.0
52,20190821,04:00:00,17.2,11.7,70,0.0,280.0,16.6,1015.1,3.0
53,20190821,05:00:00,16.1,12.3,78,0.0,280.0,13.0,1014.9,3.0
54,20190821,06:00:00,16.1,12.3,78,0.0,270.0,9.4,1014.8,2.0
55,20190821,07:00:00,16.1,12.8,81,0.0,280.0,14.8,1015.2,2.0
56,20190821,08:00:00,17.2,12.7,75,0.0,260.0,5.4,1015.5,2.0
57,20190821,09:00:00,18.9,13.3,70,0.0,100.0,7.6,1015.5,2.0
58,20190821,10:00:00,19.4,14.0,71,0.0,80.0,5.4,1015.5,2.0
59,20190821,11:00:00,22.8,12.7,53,0.0,320.0,16.6,1015.2,3.0
60,20190821,12:00:00,24.4,12.7,48,0.0,310.0,20.5,1014.8,2.0
61,20190821,13:00:00,26.1,12.2,42,0.0,300.0,27.7,1014.1,2.0
62,20190821,14:00:00,24.4,12.4,47,0.0,280.0,35.3,1014.0,2.0
63,20190821,15:00:00,25.0,13.2,48,0.0,270.0,40.7,1013.5,2.0
64,20190821,16:00:00,25.0,15.0,54,0.0,280.0,37.1,1012.6,2.0
